dragón	Unmotivated
erizo marino	Phrase
profeta	Derivative
piquero	Derivative
hechicero	Derivative
clientela	Derivative
hermosura	Derivative
institutriz	Derivative
oxiuros	Derivative
moto	Unmotivated
deudora	Derivative
colegiala	Derivative
adúltera	Derivative
portero	Derivative
profesora	Derivative
anfitrión	Derivative
corzo	Unmotivated
mujer	Unmotivated
varanus	Derivative
mesera	Unmotivated
abadesa	Derivative
bruja	Unmotivated
mujer de negocios	Phrase
futbolista	Derivative
autoestopista	Derivative
anfitrión	Derivative
princesa	Derivative
médico	Unmotivated
pianista	Derivative
cuñada	Unmotivated
cantor	Unmotivated
mujer fatal	Phrase
asistente doméstica	Phrase
cantaora	Derivative
casamentera	Derivative
comedianta	Derivative
esclavo	Derivative
modista	Derivative
subjefe	Derivative
visitador	Derivative
adúltera	Derivative
presidente	Derivative
lápiz	Unmotivated
poeta	Unmotivated
psicóloga	Derivative
modelo	Unmotivated
entrenadora	Compound
gaveta	Unmotivated
lector	Unmotivated
turista	Derivative
emperador	Derivative
mujer	Unmotivated
vaca	Unmotivated
zorra	Unmotivated
condesa	Derivative
saxofonista	Derivative
política	Derivative
camarada	Derivative
modista	Derivative
madre política	Phrase
sifón	Unmotivated
arsenal	Derivative
monja	Unmotivated
secretaria	Derivative
somormujo	Derivative
ingeniero	Derivative
peluquera	Derivative
esteticista	Derivative
maestra de escuela	Phrase
gimnasta	Derivative
esquiador	Derivative
camarada	Derivative
crayón	Unmotivated
estudiante	Derivative
alcaldesa	Derivative
pendenciero	Derivative
arquitecta	Derivative
agricultora	Derivative
azafata	Derivative
escobilla	Derivative
espionaje	Derivative
pastora	Derivative
vendedor	Derivative
deportista	Derivative
cantor	Unmotivated
mirón	Unmotivated
paloma	Unmotivated
patinador	Derivative
muñeca	Unmotivated
manicura	Derivative
asistente doméstica	Phrase
subjefe	Derivative
modelo	Unmotivated
ama de casa	Phrase
costurera	Derivative
hermana mayor	Phrase
pavo	Unmotivated
artista	Derivative
conducto de agua	Phrase
conductora	Derivative
tocaya	Unmotivated
sacerdotisa	Derivative
colega	Unmotivated
masajista	Derivative
cocinero	Derivative
profeta	Derivative
politólogo	Derivative
mazo	Unmotivated
heroína	Derivative
persona enamorada	Phrase
deportista	Derivative
tenista	Derivative
maletín	Derivative
niñera	Unmotivated
abadesa	Derivative
rúsula	Unmotivated
nabo	Unmotivated
sor	Unmotivated
boda	Unmotivated
mujer de negocios	Phrase
mujer de negocios	Phrase
mujer	Unmotivated
tablero de ajedrez	Phrase
camarada	Derivative
escultora	Derivative
policía femenino	Phrase
mujer vieja	Phrase
periodista	Derivative
bruja	Unmotivated
diagnóstico	Derivative
hijastra	Derivative
