motorrijder	Compound
architect	Unmotivated
adapter	Derivative
agressor	Derivative
accordeonist	Derivative
activist	Derivative
amateur	Derivative
analist	Unmotivated
anesthesist	Derivative
animator	Derivative
archeoloog	Unmotivated
archivaris	Derivative
astronaut	Derivative
auteur	Derivative
bankier	Derivative
bibliograaf	Unmotivated
bioloog	Unmotivated
microbioloog	Unmotivated
bever	Unmotivated
bever	Unmotivated
schaatser	Derivative
loper	Derivative
cellist	Derivative
certificeerder	Derivative
chartist	Derivative
alchimist	Derivative
chirurgen	Unmotivated
fokker	Derivative
banketbakker	Compound
cyclonudist	Unmotivated
keizerin	Derivative
donor	Derivative
decorateur	Derivative
demograaf	Unmotivated
demonstrator	Derivative
dermatoloog	Unmotivated
dictator	Derivative
distributeur	Derivative
schuldenaar	Derivative
veilingmeester	Compound
kameraad	Unmotivated
editor	Derivative
elektricien	Derivative
elektrotechnisch ingenieur	Phrase
endocrinoloog	Unmotivated
epidemioloog	Unmotivated
essayist	Derivative
evangelist	Derivative
filosoof	Compound
fotograaf	Unmotivated
fysiognoma	Unmotivated
fysioloog	Unmotivated
fysiotherapeut	Derivative
fysiotherapeut	Derivative
gastro-enteroloog	Compound
geograaf	Unmotivated
geoloog	Unmotivated
gerontoloog	Unmotivated
gladiator	Derivative
gouverneur	Derivative
gynaecoloog	Compound
brandweerman	Compound
hematoloog	Unmotivated
hermafrodit	Unmotivated
matchmaker	Compound
duif	Unmotivated
duif	Unmotivated
duif	Unmotivated
horizon	Unmotivated
klimmer	Derivative
violist	Unmotivated
violist	Unmotivated
musicus	Unmotivated
gravin	Unmotivated
actrice	Derivative
humorist	Derivative
hydrobioloog	Unmotivated
illustrator	Derivative
illusionist	Unmotivated
immunoloog	Compound
inspecteur	Derivative
belegger	Derivative
ontdekker	Compound
noemer	Derivative
voorganger	Compound
cadetschool	Compound
cardioloog	Unmotivated
cartograaf	Unmotivated
klarinettist	Derivative
pianist	Derivative
bioklimatoloog	Unmotivated
oprichter	Compound
priesteres	Derivative
commentator	Derivative
consul	Unmotivated
pionier	Unmotivated
kubist	Unmotivated
prediker	Derivative
encoder	Derivative
lexicograph	Unmotivated
linguïst	Derivative
lobbyist	Derivative
logograaf	Unmotivated
skiër	Derivative
klimmer	Derivative
madrigalist	Derivative
magnaat	Derivative
schilder	Unmotivated
mandolinist	Unmotivated
minister	Unmotivated
minister	Unmotivated
vlinder	Unmotivated
martelaar	Derivative
musicoloog	Compound
werkgever	Compound
baasje	Unmotivated
opvolger	Compound
novotomist	Derivative
journalist	Derivative
ontvoerder	Derivative
soldaat	Derivative
soldaat	Derivative
oligopolist	Derivative
operator	Derivative
coördinator	Derivative
ornitholoog	Unmotivated
palaeograaf	Unmotivated
papier	Derivative
parapsycholoog	Derivative
parasiet	Unmotivated
parodist	Derivative
patholoog	Unmotivated
piraat	Derivative
zwemmer	Derivative
planner	Derivative
portrettist	Derivative
pelgrim	Unmotivated
prefect	Unmotivated
premier	Unmotivated
president	Derivative
president	Derivative
prinses	Derivative
programmeur	Derivative
propagandist	Derivative
psychiatrie	Derivative
psychoanalyticus	Derivative
psycholoog	Unmotivated
herderin	Derivative
rapper	Derivative
regentes	Derivative
rector	Unmotivated
fabrikant	Derivative
saxofonist	Derivative
componist	Derivative
luisteraar	Derivative
snob	Unmotivated
beeldhouwster	Compound
socioloog	Compound
coëfficiënt	Derivative
specialist	Unmotivated
medeburger	Derivative
sponsoring	Derivative
beheerder	Derivative
artillerie	Derivative
gier	Unmotivated
bruiloft	Compound
bevrijder	Derivative
getuige	Derivative
secretaris	Unmotivated
technoloog	Compound
tennis speler	Phrase
theoloog	Unmotivated
therapeut	Unmotivated
terminoloog	Unmotivated
terrorist	Unmotivated
timmerman	Compound
duiker	Derivative
tractor	Unmotivated
potlood	Compound
schepper	Derivative
neuroloog	Compound
utopist	Derivative
kameel	Unmotivated
commandant	Derivative
viroloog	Unmotivated
vitalist	Unmotivated
voyeur	Derivative
uitvinder	Compound
recruiter	Derivative
landmeter	Compound
zenist	Unmotivated
biechtvader	Compound
zanger	Derivative
wetgever	Compound
waarnemer	Compound
heks	Unmotivated
heks	Unmotivated
lid	Unmotivated
lezer	Derivative
microcomputer	Derivative
regisseur	Derivative
regisseur	Derivative
bestuurder	Derivative
chimpansee	Derivative
spionage	Derivative
gebruiker	Derivative
