aktentas	Derivative
aktentas	Derivative
aartsbisschopjes	Derivative
evenement	Derivative
overgrootvader	Compound
overgrootvader	Compound
helikopter	Derivative
bloemenbed	Compound
pilootbrander	Compound
toverstaf	Compound
toverstaf	Compound
pensioen	Unmotivated
snor	Unmotivated
compressor	Derivative
kleine mand	Phrase
wenkbrauw	Compound
kluizenaar	Derivative
prinses	Derivative
percentage	Derivative
lingerie	Derivative
zelfmoord	Compound
silhouet	Unmotivated
subgroep	Derivative
resultaat	Derivative
woordenboek	Compound
specialiteit	Derivative
uitleg	Compound
transformatoren	Compound
lichaam	Unmotivated
koolstof	Compound
koolstof	Compound
eekhoorn	Compound
eekhoorn	Compound
eekhoorn	Compound
waterstof	Compound
gezondheid	Derivative
tijdschrift	Compound
chocola	Unmotivated
lees kamer	Phrase
garderobe	Unmotivated
schildpad	Compound
