motorrijder	Unmarked
architect	Unmotivated
adapter	Unmarked
agressor	Unmarked
accordeonist	Unmarked
activist	Unmarked
amateur	Unmarked
analist	Unmarked
anesthesist	Unmarked
animator	Unmarked
archeoloog	Unmarked
archivaris	Derivative
astronaut	Derivative
auteur	Unmarked
bankier	Unmarked
bibliograaf	Unmotivated
bioloog	Unmarked
microbioloog	Unmarked
bever	Unmarked
bever	Unmarked
schaatser	Unmarked
loper	Unmarked
cellist	Unmarked
certificeerder	Unmarked
chartist	Unmarked
alchimist	Unmarked
chirurgen	Unmotivated
fokker	Unmarked
banketbakker	Unmarked
cyclonudist	Unmarked
keizerin	Derivative
donor	Unmarked
decorateur	Unmarked
demograaf	Unmotivated
demonstrator	Unmarked
dermatoloog	Unmarked
dictator	Unmarked
distributeur	Unmarked
schuldenaar	Unmarked
veilingmeester	Derivative
kameraad	Unmotivated
editor	Unmarked
elektricien	Derivative
elektrotechnisch ingenieur	Phrase
endocrinoloog	Unmarked
epidemioloog	Unmarked
essayist	Unmarked
evangelist	Unmarked
filosoof	Compound
fotograaf	Unmotivated
fysiognoma	Unmotivated
fysioloog	Unmarked
fysiotherapeut	Derivative
fysiotherapeut	Derivative
gastro-enteroloog	Compound
geograaf	Unmotivated
geoloog	Unmarked
gerontoloog	Unmarked
gladiator	Unmarked
gouverneur	Unmarked
gynaecoloog	Unmarked
brandweerman	Compound
hematoloog	Unmarked
hermafrodit	Unmotivated
matchmaker	Unmarked
duif	Unmotivated
duif	Unmotivated
duif	Unmotivated
horizon	Unmotivated
klimmer	Unmarked
violist	Unmarked
violist	Unmarked
musicus	Unmotivated
gravin	Derivative
actrice	Derivative
humorist	Unmarked
hydrobioloog	Unmarked
illustrator	Unmarked
illusionist	Unmarked
immunoloog	Unmarked
inspecteur	Unmarked
belegger	Unmarked
ontdekker	Unmarked
noemer	Unmarked
voorganger	Unmarked
cadetschool	Compound
cardioloog	Unmarked
cartograaf	Unmotivated
klarinettist	Unmarked
pianist	Unmarked
bioklimatoloog	Unmarked
oprichter	Unmarked
priesteres	Derivative
commentator	Unmarked
consul	Unmotivated
pionier	Unmarked
kubist	Unmarked
prediker	Unmarked
encoder	Unmarked
lexicograph	Unmotivated
linguïst	Derivative
lobbyist	Unmarked
logograaf	Unmotivated
skiër	Derivative
klimmer	Unmarked
madrigalist	Unmarked
magnaat	Derivative
schilder	Unmarked
mandolinist	Unmarked
minister	Derivative
minister	Derivative
vlinder	Unmarked
martelaar	Unmarked
musicoloog	Unmarked
werkgever	Unmarked
baasje	Unmotivated
opvolger	Unmarked
novotomist	Unmarked
journalist	Unmarked
ontvoerder	Unmarked
soldaat	Derivative
soldaat	Derivative
oligopolist	Unmarked
operator	Unmarked
coördinator	Unmarked
ornitholoog	Unmarked
palaeograaf	Unmotivated
papier	Unmarked
parapsycholoog	Unmarked
parasiet	Unmarked
parodist	Unmarked
patholoog	Unmarked
piraat	Derivative
zwemmer	Unmarked
planner	Unmarked
portrettist	Unmarked
pelgrim	Unmotivated
prefect	Unmotivated
premier	Unmarked
president	Unmarked
president	Unmarked
prinses	Derivative
programmeur	Unmarked
propagandist	Unmarked
psychiatrie	Derivative
psychoanalyticus	Derivative
psycholoog	Unmarked
herderin	Derivative
rapper	Unmarked
regentes	Derivative
rector	Unmarked
fabrikant	Unmarked
saxofonist	Unmarked
componist	Unmarked
luisteraar	Unmarked
snob	Unmotivated
beeldhouwster	Derivative
socioloog	Unmarked
coëfficiënt	Derivative
specialist	Unmarked
medeburger	Unmarked
sponsoring	Derivative
beheerder	Unmarked
artillerie	Derivative
gier	Unmarked
bruiloft	Compound
bevrijder	Unmarked
getuige	Derivative
secretaris	Unmotivated
technoloog	Unmarked
tennis speler	Phrase
theoloog	Unmarked
therapeut	Unmotivated
terminoloog	Unmarked
terrorist	Unmarked
timmerman	Compound
duiker	Unmarked
tractor	Unmarked
potlood	Compound
schepper	Unmarked
neuroloog	Unmarked
utopist	Unmarked
kameel	Unmotivated
commandant	Unmarked
viroloog	Unmarked
vitalist	Unmarked
voyeur	Unmarked
uitvinder	Unmarked
recruiter	Unmarked
landmeter	Unmarked
zenist	Unmarked
biechtvader	Unmarked
zanger	Unmarked
wetgever	Unmarked
waarnemer	Unmarked
heks	Unmotivated
heks	Unmotivated
lid	Unmotivated
lezer	Unmarked
microcomputer	Unmarked
regisseur	Unmarked
regisseur	Unmarked
bestuurder	Unmarked
chimpansee	Derivative
spionage	Derivative
gebruiker	Unmarked
