arquitecta	Unmotivated
subjefe	Derivative
deportista	Derivative
turista	Derivative
entrenador	Derivative
emperador	Derivative
diagnostico	Derivative
compañero	Derivative
vendedor	Derivative
gimnasta	Derivative
casamentero	Derivative
ama de casa	Phrase
anfitrión	Derivative
anfitrión	Derivative
condesa	Derivative
lagarto	Unmotivated
erizo marino	Phrase
peluquero	Derivative
compañero	Derivative
pianista	Derivative
modista	Derivative
compañero	Derivative
adúltera	Derivative
esquiador	Derivative
modelo	Unmotivated
manicura	Unmotivated
cónyuge	Unmotivated
amante	Unmotivated
persona enamorada	Phrase
monja	Derivative
subjefe	Derivative
modelo	Unmotivated
motora	Derivative
modista	Derivative
ladrillo macizo	Phrase
visitador	Derivative
jovencita	Derivative
niñera	Derivative
princesa	Unmotivated
profesora	Derivative
puta callejera	Phrase
sicólogo	Derivative
pastora	Unmotivated
abadesa	Derivative
compañero	Derivative
saxofón	Derivative
escultora	Derivative
deportista	Derivative
alcaldesa	Derivative
azafata	Unmotivated
autoestopista	Derivative
adúltera	Derivative
casorio	Derivative
madre política	Phrase
tenista	Derivative
zampullín chico	Phrase
sifón	Derivative
canal	Unmotivated
lapiz	Unmotivated
nabo	Unmotivated
cantor	Unmotivated
armería	Derivative
bruja	Unmotivated
camarero	Derivative
conductora	Derivative
sor	Unmotivated
espionaje	Derivative
cuñada	Derivative
