anteilseignerin	Compound
botschafterin	Derivative
meditationslehrerin	Compound
straßenbahnfahrerin	Compound
konditormeisterin	Compound
reiseführerin	Compound
musikdirektorin	Compound
fraktionschefin	Compound
bratscherin	Unmotivated
zeitungsreporterin	Compound
eiskunstläuferin	Compound
ministerpräsidentin	Compound
filmschauspielerin	Compound
fernsehansagerin	Compound
doppelolympiasiegerin	Compound
lieblingskollegin	Compound
kunstwissenschaftlerin	Compound
wettermoderatorin	Compound
fahrerfigur	Compound
motorradfahrerin	Compound
jazz-musikerin	Compound
generalsekretärin	Compound
modedesignerin	Compound
servicemitarbeiterin	Compound
wirtschaftsexpertin	Compound
europapolitikerin	Derivative
verwaltungsmitarbeiterin	Compound
generalstaatsanwältin	Compound
folksängerin	Compound
artikelerstellerin	Compound
wissenschaftsredakteurin	Compound
zeitungsreporterin	Compound
beachvolleyballspielerin	Compound
museumsmitarbeiterin	Compound
modellbausätze	Compound
germanistikstudentin	Compound
servicemitarbeiterin	Compound
tennisspielerin	Compound
chorfrau	Compound
silikonschläuche	Compound
touristenführerin	Compound
vertretungslehrerin	Compound
grundbesitzerin	Compound
background-sängerin	Compound
arbeitgeberin	Compound
gemeindevertreterin	Compound
sängerin	Derivative
physiklehrerin	Compound
mitbegründerin	Compound
fahrzeugführerin	Compound
straßenbahnfahrerin	Compound
chefin	Unmotivated
chefredakteurin	Compound
