postora	Unmotivated
embajadora	Derivative
arteterapeuta	Unmotivated
peatona	Derivative
repostera	Derivative
anfitriona	Unmotivated
actriz-cantante	Compound
diputada	Derivative
gaitera	Derivative
fotógrafa	Derivative
gimnasta	Derivative
vicegobernadora	Derivative
actriz	Unmotivated
locutora	Derivative
tricampeona	Derivative
compañera	Derivative
museógrafa	Derivative
presentadora	Derivative
moto	Unmotivated
motoquera	Derivative
cantautora	Compound
presidenta	Derivative
diseñadora	Derivative
operadora	Derivative
politóloga	Derivative
diputada	Derivative
supervisora	Derivative
jueza	Unmotivated
cantautora	Compound
bloguera	Derivative
redactora	Derivative
reportera	Derivative
exjugadora	Derivative
restauradora	Derivative
meccano	Derivative
ex-alumna	Compound
digitadora	Derivative
tenista	Derivative
ecónoma	Unmotivated
tubo	Unmotivated
turista	Derivative
profesora	Derivative
posesora	Derivative
vocalista	Derivative
supervisora	Derivative
alcaldesa	Derivative
cantante	Derivative
profesora	Derivative
miembra	Unmotivated
conductora	Derivative
choferesa	Derivative
jefa	Derivative
editora	Derivative
